SubhaloID,SubhaloLen,SubhaloMass,x,y,z
000_2335,340,2811.8,99321.44940257352,109459.3659007353,90150.79708180147
000_119,340,2811.8,81831.18984375,16181.74888269761,42383.52627527573
000_761,338,2795.26,20347.407157220783,2872.941324629022,861.6168871095194
000_2992,338,2795.26,23476.04870099852,86209.48867418639,88225.23906712278
000_2223,338,2795.26,85537.8949704142,13315.567143005732,46181.8311529216
000_4064,338,2795.26,20935.489945451183,61664.05995747042,18556.262972679364
000_1594,336,2778.72,11641.218436104911,105496.4730747768,81129.07775297618
000_3790,332,2745.64,87373.09022025602,94673.59050263556,79382.55967620482
000_2836,332,2745.64,21874.264018966493,62992.61436370482,13073.537827089607
000_3813,329,2720.83,861.9627311729732,84486.47589760639,95006.25733757598
000_4165,328,2712.56,105216.1337652439,40772.31515577363,66287.98840034299
000_3830,327,2704.29,3315.5386682912845,56791.40998900994,88864.08863723242
000_3697,327,2704.29,53906.88318281728,49412.12872706422,31802.437559728594
000_2236,326,2696.02,87460.10788918711,441.6311205969266,47093.17046108129
000_2695,325,2687.75,24191.164110576923,60617.62264423077,21702.401808894232
000_509,325,2687.75,83424.24627403847,66577.12661057692,50114.3125
000_2549,325,2687.75,1331.3651631047176,63436.600805288464,85068.57129807692
000_1489,323,2671.21,53558.42495888158,78378.88223200465,32686.252515479875
000_2975,323,2671.21,71529.76383513933,95497.1711251935,89485.28618421052
000_1783,322,2662.94,79961.34253687889,68407.9868740295,84030.45305221273
000_1424,322,2662.94,64674.30879998059,105531.90338703417,43702.344611316
000_2230,321,2654.67,65517.119937694704,29975.37006546924,2326.7677211107866
000_442,321,2654.67,100730.85871787384,69672.23169781931,106708.83642426012
000_1089,321,2654.67,30068.42009224104,75685.97573500779,102609.13463785048
000_2867,321,2654.67,1100.8222926249755,67668.3425817757,73233.86575155763
000_1085,320,2646.4,88736.0416015625,92645.49982910157,103641.82810058592
000_4238,320,2646.4,26735.469207763672,93544.84323730468,90998.54135742188
000_1890,318,2629.86,44667.09004029088,19878.613318101416,64333.027564858494
000_3721,317,2621.59,107777.43106762618,88269.67448738171,78939.27190950315
000_2670,316,2613.32,6585.833451283129,55327.63451839399,77377.28327729431
000_4052,316,2613.32,15573.174035180971,59504.56203026108,14551.98351587223
000_1875,313,2588.51,62866.0880091853,15980.196962984226,93452.69009584664
000_44,313,2588.51,80355.75052416134,33528.92732253394,48526.314821285945
000_2174,312,2580.24,1603.8209670629258,32344.387914413062,71806.26034154647
000_2770,311,2571.97,100695.92865755627,21020.67806094253,50382.73010450161
000_1907,311,2571.97,19210.41487891881,118383.70508440514,63428.36776527331
000_1395,309,2555.43,104729.7754854369,46383.75050566343,105164.14300161813
000_559,309,2555.43,9645.462596708132,19817.846904075646,28927.96186033576
000_3582,308,2547.16,65262.85577313312,88100.02201704546,80827.6580762987
000_2402,307,2538.89,94207.187932614,60748.92892406352,84775.15156758958
000_1877,307,2538.89,2107.636986350392,108900.39617263844,29519.485711013844
000_1025,307,2538.89,62642.90680985342,71681.26043363192,97283.19404010588
000_2952,307,2538.89,96248.83293464984,28772.884142151877,52846.06062958062
000_1554,306,2530.62,79830.7674632353,51569.46079707925,76593.32123161765
000_552,306,2530.62,45009.328022875816,15838.675564236111,17356.915804993874
000_3789,306,2530.62,14652.711100260416,78569.4005055147,92390.88687193628
000_3456,304,2514.08,56349.90855006168,100403.76752672698,47509.28452662418
000_2377,304,2514.08,72748.04949629934,58161.53559313322,31174.05533640008
000_3373,304,2514.08,12883.795072856705,77902.49272717927,34542.98504317434
000_1188,303,2505.81,80959.0205239274,42989.22889593647,89952.83464830858
000_4240,303,2505.81,28566.732769956685,96426.41576423268,90394.193662335
000_518,302,2497.54,56113.33565293874,117448.86154801324,44472.20012417219
000_3242,302,2497.54,13274.034208790355,93521.38457160596,42129.27222164735
000_1883,302,2497.54,69104.8442673841,20942.669449762005,5411.83657129553
000_3115,301,2489.27,96340.22391507476,37175.60771387044,66664.99047446014
000_3291,301,2489.27,26557.619393687703,95657.46978820598,70263.16494497508
000_239,300,2481.0,75525.05432291667,103441.57614583331,67610.95213541666
000_3824,300,2481.0,3483.7048461914064,62364.30415364583,55304.11734375
000_35,300,2481.0,86890.73296875,36866.46072916667,56596.578802083335
000_732,298,2464.46,42650.3519295302,4162.62322383599,26092.09640441485
000_2185,298,2464.46,94495.15095427852,733.9935148034319,50715.510499685406
000_1067,297,2456.19,81211.43365951178,38536.5512678872,66947.02317445286
000_2769,297,2456.19,96893.91890256734,22580.2092276936,32350.41890914352
000_3419,297,2456.19,57132.326020622895,43576.83513520623,17506.996323916246
000_1479,296,2447.92,15110.39995843011,23209.08787742821,99176.75929054056
000_4249,295,2439.65,28107.20293299788,95335.95140360168,90995.45892478814
000_3624,295,2439.65,100140.41067266947,64705.013585805085,67554.25105932204
000_2752,295,2439.65,3370.852666512182,36897.06355932204,68823.92820444916
000_3020,294,2431.38,5464.02932344813,51080.6907684949,70282.58367878401
000_3436,294,2431.38,88799.09191645408,41438.78651147959,65107.63206845238
000_1531,293,2423.11,54543.78896917662,77338.03466296928,94170.7021917662
000_4132,293,2423.11,12906.668082071246,7819.151295528477,84123.22760238907
000_38,293,2423.11,94371.21144411265,8792.684903610281,4733.254874480055
000_752,292,2414.84,82467.43316566781,53861.59950235445,89402.69627568492
000_3679,292,2414.84,101777.79136344178,111726.0537510702,82687.7136130137
000_3937,292,2414.84,18660.79174470248,57041.65717305223,103157.12502675514
000_408,292,2414.84,112118.2245291096,81105.02161815068,95790.38955479451
000_4005,292,2414.84,15540.246317824272,90041.27672838185,54424.81409193065
000_1954,291,2406.57,8872.698560996563,40162.07114475945,74015.12593964777
000_2509,291,2406.57,4665.78995684332,19776.897954252578,70885.5726213488
000_750,291,2406.57,26868.98385819373,8531.830395256122,28100.89284659579
000_835,290,2398.3,5428.732770406788,6488.693281923492,23706.635237068964
000_3601,289,2390.03,41923.96223507785,95782.02581639274,88239.6610618512
000_2551,289,2390.03,27148.980320069204,111264.80795847753,31518.755366025085
000_1844,287,2373.49,49644.87904235628,801.9081233752314,76001.6112804878
000_2816,287,2373.49,5663.363391836346,70830.07798889372,97302.08667247387
000_2235,287,2373.49,86309.62777656794,629.3850359900073,45640.730672909405
000_346,285,2356.95,34259.91567982456,35890.56188322369,35608.46618695175
000_1820,285,2356.95,2875.708207408169,24120.12587033991,59012.65198739035
000_390,285,2356.95,87285.95186403509,48606.80320723685,77931.07565789473
000_3701,283,2340.41,8775.759910556537,19326.98463725707,84260.23451303004
000_3108,283,2340.41,95300.3413482774,74344.703097394,76136.33737301237
000_2118,283,2340.41,56957.80308635159,104744.89410335688,74504.55521201414
000_3151,281,2323.87,8869.704848754449,113090.87997664593,43851.54959964413
000_3297,281,2323.87,97091.028080516,838.4029352045568,49464.91652302046
000_3857,281,2323.87,98774.90394239324,27290.25886899466,51606.998943505336
000_3694,279,2307.33,73626.52422155018,55073.045796931,63647.26078068996
000_1436,279,2307.33,43422.58499943996,2104.26951593652,21471.78864247312
000_2058,278,2299.06,97706.6792097572,62872.70155125899,85525.90383318346
000_3671,278,2299.06,111145.46945256296,74275.1589197392,67844.26930642985
000_1356,278,2299.06,38887.648030013486,80227.51537207734,38912.20495166367
000_4217,278,2299.06,46276.76004665018,48918.81334307554,25806.71651584982
000_248,277,2290.79,86739.48663131769,81169.83224277978,106196.41665726536
000_2732,277,2290.79,156.46352283877155,75122.9119189982,72024.63574571299
000_1325,276,2282.52,53391.739413496376,66375.1358129529,14118.34912817029
000_3971,276,2282.52,16359.624911543253,86418.72911005435,24124.10008350317
000_839,275,2274.25,78454.94443181818,100466.4706534091,102756.55911931818
000_1486,275,2274.25,13352.174406960226,21536.968117897726,89486.04625
000_3853,275,2274.25,17293.94518465909,60525.533565340906,15868.350564630682
000_2583,275,2274.25,96593.9425,27894.23393465909,11507.2276953125
000_2305,275,2274.25,54681.75971590909,12371.264030539773,73326.1062215909
000_3888,273,2257.71,53232.39413060898,47827.79364125458,25701.248733688182
000_301,273,2257.71,104010.57909798536,61102.2448489011,102928.21854967948
000_2872,272,2249.44,26445.48490636489,108736.06649241727,92947.87109375
000_51,272,2249.44,91327.87161075367,2636.607196583467,9318.274324304915
000_2301,272,2249.44,27153.995907054228,115070.3013269761,30497.89463177849
000_2807,271,2241.17,18359.56652156365,67350.97301660516,25753.375252248617
000_3371,271,2241.17,72780.94176660516,58430.25063422509,41191.32936462177
000_2053,270,2232.9,26973.278125,110408.6339988426,80876.27905092592
000_616,270,2232.9,38182.39445891204,29223.91333188657,7293.319757306134
000_3885,269,2224.63,70290.07754414498,27995.56607951905,93206.93113963754
000_2827,269,2224.63,100495.70504182157,17580.005873896374,46731.03091600836
000_3870,268,2216.36,80558.45245452426,59086.43742712221,60754.617551888994
000_2567,268,2216.36,85457.33550023321,119138.87552472016,83492.22251049441
000_243,266,2199.82,85344.10828829887,83168.77564027255,105068.44375587406
000_3805,266,2199.82,19754.679459880168,78369.42369595864,90650.5116306391
000_3223,266,2199.82,23412.72337582237,98695.27191024437,73911.54628759398
000_311,265,2191.55,26479.51406987028,77966.6052476415,29100.60903596698
000_3435,265,2191.55,99332.22853773583,83314.77090212265,78905.79805424529
000_3861,264,2183.28,20142.54334605824,81080.48691998106,88366.71824692235
000_3392,263,2175.01,94688.11932628328,2261.26153309173,42873.77992811312
000_3113,263,2175.01,82074.71949263308,39151.46193262833,82330.02183341255
000_2187,263,2175.01,58990.19840185361,64213.14889793251,60255.615553707226
000_1097,261,2158.47,95435.5765086207,91319.39472581416,101694.98446479884
000_2100,260,2150.2,112203.651953125,106548.46911057692,84639.33506610576
000_3406,260,2150.2,9446.300078876202,82089.92569110577,43636.18538161058
000_2328,260,2150.2,26849.699654447115,64409.96808894231,96977.59657451924
000_2016,258,2133.66,24784.54626180959,66200.55965358527,99264.59699006785
000_4062,258,2133.66,4324.854198840238,80401.6480438469,90169.01026526163
000_3772,258,2133.66,67073.49224806202,88040.03545906008,80860.18886264534
000_4034,258,2133.66,11838.996127816134,77090.50305838179,45586.7062439438
000_4114,257,2125.39,96284.30866974709,39756.94753161479,89353.66536964981
000_3759,255,2108.85,27155.588618259804,106165.74077818629,92494.66902573527
000_3473,255,2108.85,31013.929802389703,89829.85263480392,63426.56617647059
000_1682,254,2100.58,60351.51216473917,19654.30601777805,101584.89496186023
000_2426,254,2100.58,10580.459557240403,7126.952675166092,78336.00193774606
000_3842,253,2092.31,16902.231696208004,3972.138397819911,87511.52680335968
000_3061,253,2092.31,41191.8221652668,76448.16548295454,67953.69370676877
000_882,253,2092.31,31484.981788846344,13440.058879384882,772.3079991397179
000_2691,253,2092.31,3227.231728052433,56187.69664031621,80538.28341156126
000_1753,252,2084.04,74477.97681051587,9667.675382099456,97822.23725818453
000_2751,251,2075.77,7466.617029927166,11146.012216757968,76703.58288720119
000_3703,251,2075.77,35009.26576506474,4888.396210081549,81945.49554905378
000_3041,250,2067.5,98625.56425,32154.8189375,74223.84446875
000_1333,250,2067.5,43984.83734375,80231.02075,34380.341078125
000_3823,250,2067.5,3261.054564453125,63976.11190625,55388.95021875
000_4244,250,2067.5,28065.4990625,96975.12734375,90898.18590625
000_3899,249,2059.23,23738.169513993475,89207.2795557229,62707.008345883536
000_409,249,2059.23,14505.18743332706,113480.78645833331,3466.750241199172
000_3134,248,2050.96,78415.58867817541,57028.68961063508,53782.28532951109
000_3075,248,2050.96,95345.24363659274,72074.61243069556,76947.9117313508
000_3881,248,2050.96,6854.995741321194,73349.6761592742,51808.99691280242
000_2851,248,2050.96,103110.77132686492,29497.171496975807,50670.00554435484
000_1169,247,2042.69,57340.078109185226,50190.43016194332,93688.70597165992
000_3695,247,2042.69,22756.062602796053,82368.94199139676,99995.6344888664
000_310,246,2034.42,31183.876095655487,82722.10248348577,33206.11892625762
000_3427,246,2034.42,98689.7848386687,84677.43994537601,77849.6226816565
000_3778,245,2026.15,9383.464349489795,75980.34390943877,97341.0619260204
000_806,245,2026.15,64394.385953443874,2914.225528140944,111045.28405612244
000_1072,245,2026.15,59358.38789859694,78047.27050382653,91534.1150510204
000_274,245,2026.15,5611.431973453444,15813.905301339286,107915.4299744898
000_2084,244,2017.88,23952.62899430072,114192.3868788422,76374.2858286373
000_764,244,2017.88,55229.03512423156,37353.92590932377,32670.104892418032
000_2753,244,2017.88,3719.779269859439,36448.62338306865,67444.11859631147
000_3569,244,2017.88,10460.11183241547,110389.11392161885,45542.82718045594
000_2585,243,2009.61,15056.212850437243,63330.34493955761,35978.748006687245
000_1158,243,2009.61,65459.87726658951,55221.89776234568,111634.87866512344
000_3274,243,2009.61,62185.93446180556,53543.25355259774,42530.75282921811
000_814,242,2001.34,95503.87128744836,42909.01275180785,101922.67652376032
000_3094,242,2001.34,97644.40237603306,34125.21687758264,69292.88968879133
000_3909,242,2001.34,62663.594282670456,93299.73489152892,51212.164256198346
000_1390,242,2001.34,60526.35475852273,96207.75506844008,38679.110553331615
000_4220,240,1984.8,5705.956087239583,81012.974609375,87110.98610026042
000_1238,240,1984.8,59592.36661783854,51049.33209635417,56421.8677734375
000_98,239,1976.53,105358.3226333682,94763.74104341005,6600.4944205184365
000_1039,239,1976.53,92924.3334205021,27751.21510525628,70478.03510721757
000_3959,238,1968.26,96951.57740283612,38850.80363707983,72983.20758928571
000_1264,238,1968.26,65302.32984834559,116804.66104254202,46899.17003676471
000_210,237,1959.99,99285.28260152951,104659.91521624471,115098.98997890296
000_2093,237,1959.99,4205.233288213673,1231.0736035053235,69438.93506065401
000_2222,237,1959.99,60164.60030986287,62867.82599881329,65665.20808610233
000_2049,237,1959.99,101794.61296809072,22197.430231408227,8491.183643196202
000_2513,237,1959.99,12686.947203817246,55089.64459717827,8882.073178319488
000_3016,236,1951.72,100900.28356726696,34398.78557004767,90035.87665519067
000_682,236,1951.72,82872.56382415254,92988.65909692796,11841.905455508477
000_3776,236,1951.72,56926.9873046875,50376.67096464513,35633.94412076271
000_2214,235,1943.45,64226.20417220745,109795.02476728724,75924.50013297872
000_3354,235,1943.45,10670.823304521276,85296.1609375,76408.1472074468
000_3122,235,1943.45,30118.48080119681,49460.19341755319,105542.19817154256
000_200,235,1943.45,110900.53364361702,95093.42021276597,11059.716896609045
000_2949,234,1935.18,2026.88768487914,100846.49652777778,41321.75238715278
000_2558,234,1935.18,108166.91042334402,77432.37086004273,75434.2095352564
000_1504,233,1926.91,10345.08530462044,19369.12778299356,92092.63978674891
000_2343,231,1910.37,7992.304266859443,16189.723611674784,83179.18154761905
000_277,231,1910.37,8856.345703125,15345.716978659362,104555.70708198052
000_3891,230,1902.1,73922.99853940218,53196.36908967391,63330.45859375
000_2152,229,1893.83,19109.25984238537,117376.21185862445,79766.02016239084
000_598,228,1885.56,70584.73526589913,8520.081245288515,39549.05854235197
000_411,228,1885.56,75976.11266447368,93155.30228892544,37820.38555372807
000_282,227,1877.29,11069.9785500413,11930.571899951818,109521.93054790748
